customer_id,age,gender,city,occupation,monthly_income,account_type,transaction_type,transaction_amount,channel,loan_status,loan_amount,repayment_delay_days,credit_score,loan_type,mobile_app_usage,monthly_login_frequency,branch_name,customer_segment,kyc_status,currency,collateral_type,sector_financed,days_past_due,relationship_years,approval_status,financing_officer_id,age_group
24420,24,Female,Dire Dawa,NGO Worker,30361,Savings Account,Deposit,1074,POS,Paid,256574,64,4,Vehicle Financing,No,22,Bole Branch,Retail,Verified,ETB,Machinery,Hospitality,33,4,Approved,FO015,Young
24421,26,Male,Jimma,NGO Worker,45251,Current Account,Transfer,135055,Branch,Active,400706,94,3,Agricultural Loan,No,12,Addis Main Branch,Retail,Verified,ETB,Building,Transportation,23,13,Approved,FO008,Adult
24422,39,Male,Mekelle,University Lecturer,33459,Current Account,Withdrawal,51063,ATM,Active,141578,87,3,Trade Financing,Yes,13,Adama Branch,Retail,Incomplete,ETB,Building,Agriculture,137,13,Approved,FO009,Mid-Career
24423,43,Female,Bahir Dar,University Lecturer,22369,Salary Account,Transfer,135055,POS,Paid,135870,53,1,Vehicle Financing,Yes,16,Jimma Branch,Retail,Verified,ETB,Personal Guarantee,Retail Trade,143,10,Approved,FO004,Mid-Career
24424,29,Female,Jimma,Teacher,16176,Mudarabah Savings,Deposit,51063,Branch,Paid,487206,15,5,Agricultural Loan,No,17,Addis Main Branch,Diaspora,Verified,ETB,No Collateral,Education,133,3,Rejected,FO002,Adult
24425,24,Female,Addis Ababa,Small Business Owner,10436,Savings Account,Transfer,135055,POS,Active,405193,68,3,SME Financing,Yes,6,Dire Dawa Branch,Retail,Incomplete,ETB,Inventory,Retail Trade,156,10,Pending,FO013,Young
24426,63,Female,Addis Ababa,Merchant,39158,Salary Account,Transfer,1074,POS,Active,137082,111,1,Vehicle Financing,No,12,Dire Dawa Branch,Women Banking,Verified,ETB,Building,Health Services,1,14,Approved,FO013,Senior
24427,64,Male,Dessie,Small Business Owner,17656,Savings Account,Withdrawal,51063,Branch,Paid,271675,31,4,Agricultural Loan,Yes,3,Hawassa Branch,Youth Banking,Under Review,ETB,Inventory,Transportation,85,9,Pending,FO012,Senior
24428,32,Male,Addis Ababa,Private Employee,16985,Mudarabah Savings,Withdrawal,135055,ATM,Active,193452,25,1,Vehicle Financing,Yes,4,Bahir Dar Branch,Corporate,Verified,ETB,Machinery,Hospitality,150,11,Approved,FO005,Adult
24429,55,Male,Adama,Government Employee,10932,Wadiah Deposit,Withdrawal,1074,ATM,Active,215552,34,3,Murabaha Financing,No,9,Adama Branch,Corporate,Verified,ETB,Inventory,Transportation,115,15,Pending,FO013,Senior
24430,38,Female,Dessie,University Lecturer,24570,Salary Account,Withdrawal,135055,ATM,Defaulted,17274,52,1,Trade Financing,No,2,Adama Branch,Corporate,Verified,USD,Personal Guarantee,Hospitality,119,3,Rejected,FO020,Mid-Career
24431,31,Male,Jimma,Teacher,7101,Wadiah Deposit,Deposit,1074,ATM,Paid,211374,116,3,Agricultural Loan,Yes,21,Jimma Branch,Youth Banking,Under Review,USD,Vehicle,Manufacturing,70,12,Approved,FO014,Adult
24432,19,Female,Dire Dawa,Merchant,13968,Salary Account,Withdrawal,51063,Branch,Paid,401457,42,4,Agricultural Loan,Yes,31,Hawassa Branch,Agricultural,Verified,ETB,Vehicle,Export Trade,22,8,Under Review,FO020,Young
24433,25,Female,Dessie,Small Business Owner,49732,Wadiah Deposit,Deposit,1074,POS,Paid,47743,40,4,SME Financing,Yes,8,Megenagna Branch,SME,Under Review,ETB,Building,Health Services,71,13,Pending,FO014,Young
24434,62,Female,Addis Ababa,Private Employee,20405,Wadiah Deposit,Withdrawal,1074,POS,Paid,110662,23,4,SME Financing,Yes,24,Hawassa Branch,Diaspora,Verified,ETB,Personal Guarantee,Agriculture,36,1,Rejected,FO005,Senior
24435,23,Male,Dessie,Merchant,51577,Current Account,Deposit,51063,ATM,Paid,347792,43,2,SME Financing,Yes,27,Adama Branch,SME,Verified,ETB,Vehicle,Hospitality,164,11,Approved,FO010,Young
24436,54,Female,Addis Ababa,Merchant,48951,Current Account,Transfer,1074,Mobile Banking,Active,437472,78,1,SME Financing,Yes,30,Hawassa Branch,Retail,Incomplete,ETB,Building,Construction,169,8,Approved,FO015,Senior
24437,54,Male,Mekelle,Farmer,8521,Mudarabah Savings,Withdrawal,135055,ATM,Active,103406,22,2,Murabaha Financing,No,19,Adama Branch,SME,Verified,ETB,Machinery,Construction,92,13,Approved,FO003,Senior
24438,50,Male,Bahir Dar,Teacher,8151,Salary Account,Withdrawal,51063,POS,Paid,457949,74,5,Vehicle Financing,Yes,32,Bole Branch,Retail,Verified,ETB,Inventory,Export Trade,108,6,Pending,FO018,Mid-Career
24439,58,Male,Dessie,Farmer,12107,Current Account,Transfer,1074,POS,Late Payment,65054,93,3,Trade Financing,Yes,23,Bahir Dar Branch,SME,Verified,ETB,Inventory,Agriculture,174,13,Approved,FO005,Senior
24440,23,Female,Addis Ababa,Merchant,26488,Salary Account,Withdrawal,51063,POS,Paid,97690,44,1,SME Financing,Yes,9,Bahir Dar Branch,Diaspora,Incomplete,ETB,No Collateral,Hospitality,100,9,Approved,FO014,Young
24441,43,Male,Mekelle,Private Employee,23259,Savings Account,Deposit,135055,Mobile Banking,Paid,325477,93,1,Murabaha Financing,Yes,24,Bahir Dar Branch,Retail,Verified,ETB,No Collateral,Export Trade,152,9,Under Review,FO012,Mid-Career
24442,56,Male,Jimma,University Lecturer,31425,Salary Account,Transfer,1074,Branch,Paid,267375,54,2,Murabaha Financing,Yes,9,Jimma Branch,Retail,Verified,ETB,Vehicle,Hospitality,11,3,Rejected,FO011,Senior
24443,58,Female,Addis Ababa,Government Employee,20368,Wadiah Deposit,Withdrawal,1074,Branch,Late Payment,374617,69,1,Agricultural Loan,Yes,26,Bahir Dar Branch,Diaspora,Verified,ETB,Building,Construction,70,15,Rejected,FO001,Senior
24444,54,Male,Bahir Dar,Private Employee,19447,Savings Account,Withdrawal,135055,POS,Paid,33937,109,2,Agricultural Loan,No,20,Bole Branch,Youth Banking,Verified,ETB,Machinery,Construction,82,4,Approved,FO007,Senior
24445,31,Female,Adama,Small Business Owner,25936,Current Account,Deposit,135055,ATM,Active,329323,68,4,SME Financing,Yes,21,Bahir Dar Branch,Youth Banking,Verified,ETB,No Collateral,Manufacturing,71,11,Approved,FO011,Adult
24446,54,Male,Hawassa,Private Employee,15336,Savings Account,Withdrawal,1074,Branch,Late Payment,65608,114,2,Vehicle Financing,Yes,21,Addis Main Branch,SME,Verified,ETB,Machinery,Transportation,125,9,Under Review,FO008,Senior
24447,25,Female,Jimma,Private Employee,16770,Current Account,Deposit,135055,POS,Paid,343643,111,5,Vehicle Financing,No,21,Bahir Dar Branch,Corporate,Verified,ETB,Inventory,Export Trade,107,3,Pending,FO011,Young
24448,56,Female,Addis Ababa,Merchant,57259,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Active,330710,108,3,SME Financing,No,10,Hawassa Branch,Agricultural,Verified,ETB,Personal Guarantee,Retail Trade,93,7,Approved,FO002,Senior
24449,30,Female,Addis Ababa,Merchant,27242,Wadiah Deposit,Transfer,1074,POS,Late Payment,234694,63,1,Trade Financing,Yes,18,Hawassa Branch,Youth Banking,Verified,ETB,Vehicle,Import Trade,72,10,Approved,FO015,Adult
24450,30,Female,Addis Ababa,Farmer,14885,Salary Account,Deposit,51063,POS,Paid,245167,13,2,Vehicle Financing,Yes,21,Bole Branch,SME,Verified,ETB,Machinery,Transportation,56,2,Approved,FO011,Adult
24451,57,Female,Bahir Dar,University Lecturer,44790,Wadiah Deposit,Deposit,51063,ATM,Late Payment,33817,29,3,SME Financing,Yes,13,Megenagna Branch,Women Banking,Verified,ETB,Land,Agriculture,4,6,Approved,FO001,Senior
24452,60,Male,Dessie,NGO Worker,33084,Mudarabah Savings,Withdrawal,135055,Mobile Banking,Active,436692,3,2,Vehicle Financing,Yes,4,Bole Branch,Corporate,Verified,ETB,Inventory,Agriculture,125,6,Under Review,FO005,Senior
24453,45,Male,Adama,University Lecturer,39808,Mudarabah Savings,Deposit,1074,Mobile Banking,Paid,420212,5,5,Agricultural Loan,Yes,33,Jimma Branch,Retail,Verified,ETB,Inventory,Transportation,148,9,Approved,FO019,Mid-Career
24454,35,Male,Bahir Dar,Government Employee,19266,Salary Account,Deposit,51063,ATM,Paid,288879,38,2,Murabaha Financing,No,1,Adama Branch,Retail,Incomplete,USD,Machinery,Manufacturing,132,4,Approved,FO017,Adult
24455,36,Male,Addis Ababa,Small Business Owner,78408,Mudarabah Savings,Transfer,135055,ATM,Paid,45151,17,2,Murabaha Financing,Yes,26,Addis Main Branch,Retail,Verified,ETB,Vehicle,Retail Trade,108,11,Under Review,FO010,Mid-Career
24456,55,Female,Bahir Dar,Small Business Owner,14585,Salary Account,Deposit,51063,POS,Active,208156,50,1,Murabaha Financing,Yes,14,Hawassa Branch,Agricultural,Verified,ETB,No Collateral,Transportation,95,5,Approved,FO004,Senior
24457,49,Female,Adama,Teacher,10086,Wadiah Deposit,Transfer,1074,Mobile Banking,Active,475746,102,3,SME Financing,No,20,Bole Branch,SME,Verified,ETB,Machinery,Health Services,153,2,Approved,FO019,Mid-Career
24458,39,Male,Dessie,Teacher,16910,Current Account,Deposit,135055,POS,Paid,109367,105,4,Vehicle Financing,No,5,Dire Dawa Branch,Retail,Pending,ETB,Land,Import Trade,124,9,Rejected,FO011,Mid-Career
24459,19,Female,Addis Ababa,Teacher,16379,Current Account,Transfer,51063,POS,Late Payment,358234,118,1,Vehicle Financing,Yes,12,Bahir Dar Branch,SME,Verified,ETB,Land,Education,125,11,Pending,FO006,Young
24460,30,Male,Bahir Dar,Government Employee,17533,Wadiah Deposit,Transfer,1074,ATM,Active,303854,55,2,Murabaha Financing,No,18,Adama Branch,SME,Verified,ETB,Personal Guarantee,Education,48,2,Approved,FO020,Adult
24461,40,Female,Hawassa,NGO Worker,47428,Current Account,Transfer,1074,POS,Active,259385,88,2,SME Financing,No,23,Addis Main Branch,Retail,Verified,ETB,Inventory,Hospitality,144,15,Approved,FO018,Mid-Career
24462,42,Female,Adama,NGO Worker,31970,Salary Account,Transfer,1074,POS,Paid,290115,56,1,SME Financing,Yes,9,Megenagna Branch,Diaspora,Pending,ETB,Machinery,Import Trade,16,3,Approved,FO004,Mid-Career
24463,45,Male,Addis Ababa,Merchant,21094,Wadiah Deposit,Transfer,1074,ATM,Paid,13565,58,5,Vehicle Financing,Yes,28,Jimma Branch,Retail,Verified,USD,No Collateral,Construction,151,1,Rejected,FO016,Mid-Career
24464,28,Male,Bahir Dar,Teacher,17641,Savings Account,Withdrawal,1074,Branch,Paid,258078,60,2,Murabaha Financing,Yes,19,Adama Branch,Women Banking,Under Review,SAR,No Collateral,Transportation,155,5,Approved,FO013,Adult
24465,50,Female,Addis Ababa,Teacher,18187,Current Account,Deposit,1074,Branch,Late Payment,311242,16,3,SME Financing,No,25,Dire Dawa Branch,Retail,Verified,ETB,Personal Guarantee,Education,50,3,Approved,FO004,Mid-Career
24466,41,Male,Addis Ababa,Farmer,10100,Wadiah Deposit,Withdrawal,51063,ATM,Paid,341089,96,2,Murabaha Financing,No,7,Jimma Branch,Retail,Under Review,ETB,Personal Guarantee,Education,48,10,Under Review,FO005,Mid-Career
24467,19,Male,Adama,Small Business Owner,76110,Savings Account,Deposit,1074,Mobile Banking,Active,244972,37,4,Murabaha Financing,Yes,19,Bahir Dar Branch,SME,Under Review,ETB,Machinery,Hospitality,62,3,Approved,FO014,Young
24468,47,Male,Adama,Farmer,13560,Savings Account,Deposit,51063,ATM,Late Payment,202925,75,1,SME Financing,Yes,23,Bole Branch,SME,Verified,SAR,Land,Export Trade,53,2,Under Review,FO001,Mid-Career
24469,34,Male,Addis Ababa,NGO Worker,47971,Savings Account,Transfer,51063,POS,Active,295564,80,2,SME Financing,Yes,5,Addis Main Branch,Retail,Verified,ETB,Land,Construction,39,3,Approved,FO001,Adult
24470,57,Female,Addis Ababa,Small Business Owner,52198,Wadiah Deposit,Deposit,135055,Branch,Defaulted,282432,88,3,Agricultural Loan,No,8,Hawassa Branch,Agricultural,Incomplete,SAR,Machinery,Retail Trade,29,4,Approved,FO006,Senior
24471,51,Female,Dire Dawa,Small Business Owner,58293,Current Account,Withdrawal,51063,ATM,Paid,444115,112,1,Trade Financing,Yes,17,Megenagna Branch,Women Banking,Verified,AED,Vehicle,Agriculture,141,14,Approved,FO015,Senior
24472,55,Female,Addis Ababa,Government Employee,19739,Current Account,Deposit,1074,Branch,Paid,165801,36,1,Murabaha Financing,No,1,Bole Branch,Agricultural,Verified,ETB,Vehicle,Retail Trade,37,12,Approved,FO001,Senior
24473,39,Female,Adama,Government Employee,14665,Mudarabah Savings,Deposit,1074,POS,Paid,201589,16,2,Vehicle Financing,No,31,Megenagna Branch,SME,Verified,AED,Land,Construction,67,5,Approved,FO011,Mid-Career
24474,22,Male,Addis Ababa,Small Business Owner,36620,Mudarabah Savings,Withdrawal,135055,Branch,Active,326460,90,3,SME Financing,No,5,Megenagna Branch,Agricultural,Incomplete,ETB,Land,Retail Trade,28,14,Rejected,FO009,Young
24475,57,Male,Dessie,Small Business Owner,65285,Mudarabah Savings,Withdrawal,51063,Mobile Banking,Late Payment,168794,30,2,Trade Financing,No,30,Jimma Branch,SME,Verified,ETB,Land,Agriculture,96,6,Rejected,FO013,Senior
24476,33,Male,Jimma,University Lecturer,37552,Current Account,Withdrawal,1074,ATM,Late Payment,346586,13,4,Trade Financing,Yes,34,Addis Main Branch,SME,Pending,ETB,Vehicle,Construction,62,6,Approved,FO008,Adult
24477,30,Female,Dire Dawa,Small Business Owner,65709,Salary Account,Transfer,1074,Branch,Active,276313,52,3,SME Financing,Yes,6,Dire Dawa Branch,Retail,Verified,ETB,Inventory,Import Trade,130,8,Pending,FO009,Adult
24478,43,Female,Adama,Teacher,17196,Current Account,Transfer,1074,POS,Active,227517,35,4,Agricultural Loan,No,12,Hawassa Branch,Corporate,Verified,ETB,Personal Guarantee,Health Services,138,3,Approved,FO010,Mid-Career
24479,48,Female,Jimma,Teacher,20549,Wadiah Deposit,Deposit,135055,ATM,Active,400014,85,3,Murabaha Financing,No,21,Dire Dawa Branch,Corporate,Verified,USD,Personal Guarantee,Import Trade,125,1,Pending,FO017,Mid-Career
24480,56,Female,Hawassa,Private Employee,12142,Salary Account,Deposit,135055,POS,Paid,481306,119,1,Trade Financing,Yes,34,Jimma Branch,SME,Pending,USD,No Collateral,Retail Trade,64,5,Approved,FO014,Senior
24481,40,Male,Dessie,NGO Worker,42527,Current Account,Transfer,51063,Mobile Banking,Paid,479273,4,2,Vehicle Financing,Yes,15,Adama Branch,Retail,Verified,ETB,Inventory,Export Trade,105,9,Approved,FO016,Mid-Career
24482,29,Male,Adama,Farmer,8526,Current Account,Withdrawal,135055,Mobile Banking,Active,295743,39,1,Trade Financing,Yes,26,Dire Dawa Branch,Agricultural,Verified,ETB,Personal Guarantee,Transportation,149,2,Rejected,FO011,Adult
24483,31,Male,Bahir Dar,Government Employee,15329,Savings Account,Withdrawal,1074,Mobile Banking,Active,314022,69,2,Vehicle Financing,No,20,Bahir Dar Branch,Corporate,Pending,USD,Land,Import Trade,133,8,Approved,FO017,Adult
24484,35,Female,Bahir Dar,Private Employee,8377,Salary Account,Withdrawal,135055,Mobile Banking,Active,149367,103,2,Murabaha Financing,Yes,12,Dire Dawa Branch,SME,Verified,ETB,No Collateral,Transportation,22,13,Rejected,FO011,Adult
24485,44,Female,Hawassa,Merchant,68035,Current Account,Transfer,51063,ATM,Paid,402048,68,3,Vehicle Financing,Yes,31,Dire Dawa Branch,SME,Pending,AED,No Collateral,Agriculture,145,7,Approved,FO016,Mid-Career
24486,45,Female,Bahir Dar,Teacher,10199,Mudarabah Savings,Withdrawal,135055,POS,Late Payment,418522,87,2,Agricultural Loan,No,29,Hawassa Branch,SME,Pending,EUR,Building,Education,115,13,Approved,FO001,Mid-Career
24487,35,Female,Addis Ababa,Private Employee,20187,Mudarabah Savings,Deposit,1074,POS,Active,429000,21,4,SME Financing,Yes,0,Adama Branch,Agricultural,Verified,ETB,Building,Transportation,75,5,Approved,FO016,Adult
24488,33,Female,Bahir Dar,University Lecturer,22900,Mudarabah Savings,Transfer,135055,POS,Paid,486749,13,2,Vehicle Financing,Yes,3,Jimma Branch,SME,Verified,SAR,Inventory,Construction,160,13,Pending,FO019,Adult
24489,33,Female,Dire Dawa,Government Employee,17413,Savings Account,Withdrawal,1074,Branch,Paid,461387,24,5,Agricultural Loan,Yes,25,Jimma Branch,Retail,Verified,ETB,Land,Import Trade,149,14,Approved,FO010,Adult
24490,30,Male,Dessie,Farmer,12029,Savings Account,Deposit,135055,ATM,Paid,438792,83,3,Vehicle Financing,Yes,3,Hawassa Branch,Corporate,Verified,ETB,Personal Guarantee,Export Trade,91,9,Approved,FO005,Adult
24491,46,Female,Jimma,NGO Worker,27816,Savings Account,Deposit,135055,ATM,Active,79555,64,2,SME Financing,No,17,Addis Main Branch,Agricultural,Verified,ETB,Building,Manufacturing,133,7,Rejected,FO005,Mid-Career
24492,26,Female,Hawassa,Private Employee,22274,Savings Account,Withdrawal,1074,Branch,Paid,159006,48,1,Vehicle Financing,Yes,17,Bahir Dar Branch,SME,Verified,USD,No Collateral,Construction,60,14,Under Review,FO015,Adult
24493,43,Female,Addis Ababa,Small Business Owner,94266,Savings Account,Transfer,135055,Mobile Banking,Active,498480,34,2,Murabaha Financing,Yes,23,Dire Dawa Branch,Youth Banking,Under Review,ETB,Vehicle,Hospitality,59,14,Approved,FO015,Mid-Career
24494,45,Male,Addis Ababa,Small Business Owner,63738,Current Account,Transfer,51063,POS,Paid,387239,100,2,Murabaha Financing,Yes,20,Dire Dawa Branch,Agricultural,Verified,ETB,Machinery,Health Services,140,11,Pending,FO012,Mid-Career
24495,58,Male,Addis Ababa,Government Employee,13367,Mudarabah Savings,Withdrawal,1074,ATM,Active,123906,51,1,Agricultural Loan,Yes,28,Bole Branch,Corporate,Verified,ETB,Machinery,Manufacturing,125,10,Approved,FO020,Senior
24496,30,Female,Hawassa,NGO Worker,26716,Savings Account,Transfer,135055,Mobile Banking,Paid,8703,91,2,Trade Financing,No,2,Megenagna Branch,SME,Verified,ETB,Personal Guarantee,Health Services,146,10,Pending,FO006,Adult
24497,53,Male,Addis Ababa,NGO Worker,59698,Salary Account,Deposit,1074,Branch,Late Payment,54416,28,2,Vehicle Financing,Yes,34,Addis Main Branch,Youth Banking,Verified,ETB,Machinery,Import Trade,129,14,Pending,FO007,Senior
24498,26,Male,Addis Ababa,Merchant,74086,Salary Account,Withdrawal,51063,POS,Active,147954,57,2,Trade Financing,Yes,3,Hawassa Branch,Retail,Verified,ETB,Land,Agriculture,16,11,Approved,FO014,Adult
24499,64,Male,Addis Ababa,Government Employee,12479,Current Account,Transfer,135055,POS,Paid,173985,103,2,Vehicle Financing,No,3,Bahir Dar Branch,Youth Banking,Verified,ETB,Machinery,Manufacturing,154,4,Rejected,FO011,Senior
24500,31,Female,Addis Ababa,Small Business Owner,18134,Wadiah Deposit,Transfer,135055,Branch,Active,360617,71,5,Trade Financing,Yes,33,Jimma Branch,Agricultural,Under Review,ETB,Inventory,Agriculture,111,5,Approved,FO011,Adult
24501,29,Male,Dire Dawa,Government Employee,16131,Savings Account,Transfer,1074,Branch,Defaulted,79775,81,3,Vehicle Financing,Yes,29,Dire Dawa Branch,SME,Verified,USD,Building,Manufacturing,176,14,Approved,FO003,Adult
24502,49,Male,Adama,NGO Worker,28608,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Paid,170918,30,2,Trade Financing,No,14,Hawassa Branch,SME,Pending,ETB,Land,Transportation,92,7,Approved,FO016,Mid-Career
24503,55,Male,Mekelle,University Lecturer,28872,Salary Account,Withdrawal,1074,Mobile Banking,Paid,173803,20,2,Trade Financing,Yes,5,Hawassa Branch,Youth Banking,Verified,ETB,Land,Hospitality,68,15,Rejected,FO016,Senior
24504,20,Female,Adama,NGO Worker,43964,Mudarabah Savings,Deposit,1074,Branch,Paid,259068,5,3,Murabaha Financing,No,28,Megenagna Branch,SME,Verified,ETB,No Collateral,Construction,121,9,Under Review,FO017,Young
24505,33,Male,Jimma,Teacher,21897,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Paid,65461,8,3,Agricultural Loan,Yes,0,Adama Branch,Diaspora,Verified,AED,Building,Construction,24,14,Approved,FO004,Adult
24506,37,Female,Addis Ababa,Farmer,14088,Wadiah Deposit,Withdrawal,1074,Mobile Banking,Paid,280936,29,2,Agricultural Loan,No,29,Bole Branch,SME,Verified,ETB,Personal Guarantee,Construction,6,8,Pending,FO006,Mid-Career
24507,49,Male,Addis Ababa,NGO Worker,26650,Savings Account,Transfer,51063,Branch,Paid,298410,107,1,Trade Financing,Yes,1,Jimma Branch,Corporate,Verified,ETB,Machinery,Import Trade,34,8,Approved,FO012,Mid-Career
24508,40,Female,Addis Ababa,NGO Worker,55400,Wadiah Deposit,Transfer,1074,Mobile Banking,Active,335084,17,3,Agricultural Loan,No,21,Megenagna Branch,Retail,Under Review,USD,No Collateral,Import Trade,161,1,Approved,FO004,Mid-Career
24509,34,Female,Adama,Merchant,63558,Mudarabah Savings,Withdrawal,51063,ATM,Paid,153025,29,1,Agricultural Loan,No,24,Dire Dawa Branch,Retail,Incomplete,ETB,Personal Guarantee,Transportation,54,14,Approved,FO010,Adult
24510,33,Female,Dire Dawa,Farmer,7955,Current Account,Transfer,1074,Branch,Active,425994,83,2,Vehicle Financing,No,8,Hawassa Branch,SME,Verified,ETB,Vehicle,Manufacturing,174,10,Approved,FO005,Adult
24511,55,Female,Addis Ababa,Government Employee,11377,Savings Account,Transfer,1074,POS,Paid,50183,59,3,Trade Financing,Yes,8,Megenagna Branch,SME,Incomplete,SAR,Vehicle,Retail Trade,109,4,Approved,FO017,Senior
24512,25,Female,Addis Ababa,Teacher,8354,Wadiah Deposit,Withdrawal,135055,Branch,Active,400418,54,3,SME Financing,No,26,Bole Branch,Retail,Verified,ETB,No Collateral,Education,178,13,Rejected,FO010,Young
24513,36,Male,Dessie,Farmer,9289,Savings Account,Withdrawal,1074,Branch,Paid,76516,9,5,SME Financing,No,21,Dire Dawa Branch,Women Banking,Pending,ETB,Personal Guarantee,Agriculture,35,8,Pending,FO009,Mid-Career
24514,47,Male,Addis Ababa,NGO Worker,34626,Wadiah Deposit,Transfer,135055,Mobile Banking,Defaulted,291610,119,3,SME Financing,Yes,30,Bole Branch,Retail,Verified,EUR,Building,Transportation,116,15,Approved,FO002,Mid-Career
24515,51,Male,Hawassa,University Lecturer,35670,Savings Account,Deposit,135055,Branch,Paid,56668,12,1,Vehicle Financing,No,14,Addis Main Branch,SME,Verified,EUR,Land,Agriculture,6,14,Rejected,FO007,Senior
24516,31,Female,Addis Ababa,Government Employee,13219,Salary Account,Deposit,51063,Mobile Banking,Paid,421192,40,4,Vehicle Financing,No,27,Bahir Dar Branch,Youth Banking,Verified,ETB,Land,Hospitality,69,3,Approved,FO020,Adult
24517,39,Female,Dessie,NGO Worker,50006,Wadiah Deposit,Withdrawal,51063,Mobile Banking,Active,58952,1,1,Vehicle Financing,No,23,Bole Branch,Retail,Verified,AED,Vehicle,Construction,41,2,Approved,FO020,Mid-Career
24518,61,Female,Hawassa,NGO Worker,58317,Wadiah Deposit,Deposit,1074,ATM,Active,366480,118,3,Trade Financing,No,28,Bahir Dar Branch,SME,Under Review,ETB,Machinery,Manufacturing,64,15,Approved,FO018,Senior
24519,34,Male,Addis Ababa,Small Business Owner,79349,Savings Account,Transfer,1074,Mobile Banking,Active,190593,4,4,Agricultural Loan,No,16,Dire Dawa Branch,Retail,Verified,ETB,No Collateral,Import Trade,159,7,Approved,FO014,Adult
24520,32,Female,Addis Ababa,Teacher,17794,Wadiah Deposit,Transfer,135055,POS,Active,14741,32,3,Vehicle Financing,Yes,16,Addis Main Branch,Agricultural,Under Review,ETB,Land,Construction,106,15,Approved,FO012,Adult
24521,49,Female,Addis Ababa,Teacher,19687,Salary Account,Withdrawal,51063,POS,Paid,386108,64,5,Agricultural Loan,No,4,Dire Dawa Branch,SME,Under Review,ETB,Inventory,Retail Trade,30,12,Rejected,FO008,Mid-Career
24522,30,Female,Jimma,Small Business Owner,53646,Savings Account,Deposit,51063,ATM,Late Payment,289232,119,5,SME Financing,No,25,Jimma Branch,Retail,Verified,ETB,Machinery,Health Services,86,6,Approved,FO008,Adult
24523,38,Female,Dessie,Private Employee,19237,Wadiah Deposit,Transfer,1074,ATM,Paid,404737,36,2,Vehicle Financing,Yes,30,Jimma Branch,Agricultural,Under Review,EUR,Machinery,Transportation,123,11,Rejected,FO012,Mid-Career
24524,57,Male,Addis Ababa,Small Business Owner,24278,Current Account,Transfer,1074,ATM,Active,50681,60,5,Agricultural Loan,No,28,Adama Branch,Diaspora,Verified,ETB,Personal Guarantee,Health Services,163,12,Under Review,FO018,Senior
24525,50,Female,Jimma,Merchant,22215,Savings Account,Deposit,51063,ATM,Active,476375,57,2,SME Financing,Yes,11,Bahir Dar Branch,Agricultural,Verified,ETB,Building,Transportation,70,3,Pending,FO001,Mid-Career
24526,44,Female,Bahir Dar,Farmer,8916,Wadiah Deposit,Transfer,1074,ATM,Paid,307941,11,2,Vehicle Financing,Yes,2,Hawassa Branch,Retail,Verified,ETB,Land,Export Trade,161,5,Approved,FO002,Mid-Career
24527,52,Female,Addis Ababa,Teacher,13468,Savings Account,Transfer,1074,POS,Late Payment,433497,40,2,Vehicle Financing,Yes,29,Addis Main Branch,Women Banking,Under Review,ETB,Vehicle,Education,140,13,Approved,FO004,Senior
24528,33,Female,Dire Dawa,Teacher,14500,Wadiah Deposit,Deposit,1074,Mobile Banking,Defaulted,317328,27,5,Vehicle Financing,No,17,Bahir Dar Branch,Retail,Verified,ETB,Personal Guarantee,Education,72,1,Approved,FO007,Adult
24529,45,Male,Addis Ababa,Government Employee,15121,Salary Account,Deposit,51063,Mobile Banking,Active,298434,81,2,SME Financing,No,12,Bole Branch,SME,Verified,ETB,Inventory,Construction,88,8,Pending,FO017,Mid-Career
24530,51,Female,Dessie,Private Employee,26253,Wadiah Deposit,Withdrawal,1074,ATM,Active,289952,35,1,SME Financing,No,20,Dire Dawa Branch,SME,Verified,ETB,Machinery,Manufacturing,147,4,Pending,FO012,Senior
24531,64,Male,Dire Dawa,Teacher,20282,Current Account,Deposit,135055,Mobile Banking,Active,339766,93,1,Vehicle Financing,Yes,9,Bole Branch,Agricultural,Verified,ETB,Machinery,Retail Trade,62,6,Pending,FO019,Senior
24532,18,Male,Addis Ababa,Teacher,14076,Current Account,Withdrawal,135055,Mobile Banking,Late Payment,157637,41,1,Vehicle Financing,No,33,Megenagna Branch,SME,Pending,AED,Building,Transportation,90,4,Rejected,FO017,
24533,58,Female,Adama,NGO Worker,36017,Mudarabah Savings,Deposit,1074,ATM,Paid,479925,53,4,Murabaha Financing,Yes,23,Bole Branch,SME,Pending,AED,Personal Guarantee,Transportation,77,6,Approved,FO018,Senior
24534,48,Female,Hawassa,Farmer,14212,Savings Account,Withdrawal,1074,Branch,Paid,173993,53,2,Murabaha Financing,Yes,3,Hawassa Branch,Corporate,Verified,EUR,Vehicle,Export Trade,159,14,Approved,FO009,Mid-Career
24535,53,Male,Bahir Dar,Small Business Owner,75027,Mudarabah Savings,Transfer,135055,POS,Active,126759,37,3,Trade Financing,No,30,Adama Branch,SME,Under Review,ETB,Building,Health Services,138,6,Approved,FO001,Senior
24536,61,Female,Addis Ababa,University Lecturer,22991,Wadiah Deposit,Withdrawal,135055,Mobile Banking,Defaulted,231243,84,3,Trade Financing,Yes,22,Addis Main Branch,SME,Verified,USD,Land,Construction,50,13,Approved,FO014,Senior
